256,256,0,0,0,0,0,0,0,0,0,0,362.04,8267.4,0.12615,0.075265,0.027451,0.39216,115.65,0.11338,0.0631,0.035294,0.39216,315.9,21405,0.32662,0.19173,0.07451,1,300.11,0.29422,0.16057,0.094118,1,242.6,8.9095e+05,13.595,9.9795,1.7971,47.406,12143,11.905,8.3894,2.3602,47.406,4620.9,7.5011e+05,11.446,8.2011,0.17949,36.717,10372,10.169,7.0755,0.57958,36.717,3825.4,-2.1453e+06,-32.735,16.073,-82.823,-6.1155,-30784,-30.18,13.849,-82.823,-8.8121,12300,1,0,0,0,1,2,0,-2.2204e-16,-2.2204e-16,0,-2.2204e-16,-0,0,0,0,0.095287,1.0187,0.8144,2.7423,0.72545,5.326,9.958,2.2969,2.9163,0.62802,1.037,-0.30478,0.80613,0.23602,0.14519,0.09389,1.0245,0.81511,2.7689,0.72402,5.3643,10.058,2.3041,2.9287,0.62974,1.0391,-0.30454,0.80688,0.59128,0.36249,0.11737,1.1234,0.81323,3.0047,0.7225,5.1852,10.906,2.2479,2.8898,0.70528,1.0721,-0.29612,0.79631,26.815,22.342,0.077625,1.1377,0.82214,3.1967,0.70051,5.958,11.655,2.4079,3.0977,0.66604,1.0845,-0.29785,0.81364,15.725,16.825,0.061039,1.0066,0.82517,2.8775,0.70552,11.469,10.508,2.4773,3.1406,0.57441,1.0346,-0.30941,0.82666,39.776,31.007,1,0,0,0,1,2,0,-2.2204e-16,-2.2204e-16,0,-2.2204e-16,-0,0,0,0,0.072154,2.0875,0.6197,2.7454,0.62142,5.3287,8.8902,2.2978,3.189,1.1609,1.3108,-0.14692,0.63019,0.67642,0.46547,0.071066,2.1019,0.62074,2.772,0.61991,5.367,8.982,2.3047,3.202,1.1664,1.3137,-0.14691,0.63117,1.7034,1.1689,0.09074,2.3128,0.61551,3.0074,0.6205,5.1886,9.7173,2.2645,3.1524,1.3191,1.3536,-0.14193,0.61851,88.223,69.386,0.057662,2.3625,0.63079,3.2009,0.59085,5.9614,10.435,2.4099,3.3797,1.2427,1.3693,-0.14311,0.63739,46.333,54.402,0.044325,2.0812,0.63863,2.8809,0.59343,11.466,9.4368,2.4553,3.4384,1.0549,1.31,-0.1496,0.65313,92.737,87.352
256,256,0,0,0,0,0,0,0,0,0,0,362.04,6559.4,0.10009,0.068141,0.019608,0.39216,98.475,0.096544,0.071413,0.023529,0.39216,325.36,17048,0.26013,0.17377,0.054902,1,256.05,0.25103,0.18199,0.062745,1,266.75,6.783e+05,10.35,8.9071,1.2667,47.406,10087,9.8893,9.2859,1.5143,47.406,3437.4,5.544e+05,8.4594,7.8031,-0.032743,36.717,8157.4,7.9974,8.0373,-0.032743,36.717,2761.9,-1.721e+06,-26.26,15.925,-82.823,-4.0439,-25766,-25.261,16.5,-82.823,-4.7427,10010,1,0,0,0,1,2,0,-2.2204e-16,-2.2204e-16,0,-2.2204e-16,-0,0,0,0,0.16485,0.7194,0.82869,2.1073,0.77719,4.5282,7.679,2.0342,2.5191,0.47867,0.91304,-0.34655,0.80756,0.053814,0.042239,0.16976,0.73615,0.82809,2.1489,0.7765,4.5092,7.8277,2.0266,2.5156,0.49163,0.91992,-0.34492,0.80594,0.12626,0.11216,0.21622,0.78889,0.82036,2.2029,0.78245,4.2961,7.9937,1.9191,2.407,0.54584,0.93304,-0.33356,0.78646,7.1232,8.8492,0.16876,0.86631,0.83594,2.6486,0.76006,4.856,9.6943,2.0825,2.6191,0.57096,0.97767,-0.33489,0.80712,5.3196,9.8955,0.097637,0.80302,0.84853,2.6619,0.74355,12.482,9.7997,2.2949,2.8548,0.48838,0.95891,-0.34772,0.83626,10.126,8.0409,1,0,0,0,1,2,0,-2.2204e-16,-2.2204e-16,0,-2.2204e-16,-0,0,0,0,0.13408,1.4664,0.65026,2.1094,0.68809,4.5272,6.9187,2.0538,2.7658,0.89163,1.1747,-0.18394,0.65504,0.47828,0.29791,0.13867,1.5027,0.64851,2.1511,0.68808,4.508,7.0472,2.0476,2.7607,0.91968,1.1823,-0.18292,0.65311,1.2219,0.73376,0.18146,1.609,0.63294,2.2046,0.70002,4.2952,7.1579,1.9531,2.6343,1.0329,1.1929,-0.17566,0.63096,57.57,34.964,0.13794,1.7995,0.65881,2.6516,0.66932,4.8552,8.7485,2.1155,2.8666,1.0906,1.251,-0.17692,0.65327,47.901,23.907,0.075407,1.6747,0.68393,2.6675,0.64207,12.483,8.9217,2.2991,3.1341,0.91734,1.2354,-0.18538,0.6877,112.69,58.433
256,256,0,0,0,0,0,0,0,0,0,0,362.04,7646.7,0.11668,0.043711,0.027451,0.30196,115.22,0.11296,0.043072,0.031373,0.24706,319.84,19821,0.30245,0.11139,0.078431,0.77647,298.71,0.29286,0.10973,0.082353,0.63137,252.66,8.0906e+05,12.345,5.9422,1.8286,36.712,12096,11.858,5.8218,2.0575,29.731,4101.4,7.1128e+05,10.853,5.1525,0.23108,29.369,10610,10.402,5.1605,0.23108,24.169,3562,-2.0626e+06,-31.473,10.001,-67.962,-6.7181,-31182,-30.57,10.066,-57.451,-7.0597,11746,1,0,0,0,1,2,0,-2.2204e-16,-2.2204e-16,0,-2.2204e-16,-0,0,0,0,0.077085,0.74863,0.77637,1.6713,0.73312,6.2254,5.9464,2.2618,2.828,0.42437,0.92496,-0.28628,0.78194,0.030954,0.044168,0.076307,0.75681,0.77768,1.7,0.73275,6.1514,6.0515,2.2612,2.8325,0.4303,0.93011,-0.28609,0.7821,0.076422,0.10046,0.073593,0.83503,0.77559,1.8587,0.7224,5.868,6.6069,2.2727,2.8808,0.47313,0.96765,-0.27661,0.77682,4.2686,5.3747,0.069051,0.86382,0.78553,2.011,0.71289,6.8618,7.1917,2.3291,2.9538,0.47651,0.97906,-0.27834,0.7844,2,1.9993,0.076052,0.74078,0.7875,1.74,0.72822,10.526,6.2313,2.3003,2.8722,0.40857,0.9177,-0.29044,0.7895,4.8519,8.019,1,0,0,0,1,2,0,-2.2204e-16,-2.2204e-16,0,-2.2204e-16,-0,0,0,0,0.057653,1.4864,0.55607,1.6712,0.62382,6.2266,5.2102,2.2171,3.0993,0.72547,1.1719,-0.12218,0.57621,0.38762,0.45781,0.056826,1.5103,0.55641,1.6998,0.6227,6.1526,5.2993,2.2194,3.1054,0.73931,1.1801,-0.12131,0.57487,0.99244,1.1616,0.054529,1.6795,0.54883,1.859,0.61224,5.8694,5.7656,2.2376,3.1518,0.82902,1.2262,-0.11498,0.56502,53.01,62.772,0.051341,1.7516,0.565,2.0093,0.60156,6.8634,6.3019,2.2926,3.2306,0.84463,1.2422,-0.11737,0.57587,43.986,57.35,0.057277,1.4832,0.57419,1.7375,0.61814,10.524,5.4831,2.25,3.1493,0.70518,1.1685,-0.12543,0.58654,86.205,106.59
256,256,0,0,0,0,0,0,0,0,0,0,362.04,7934.8,0.12108,0.03841,0.027451,0.23922,127.07,0.12458,0.039695,0.035294,0.21961,317.93,20556,0.31366,0.097897,0.070588,0.61569,329.02,0.32257,0.10116,0.098039,0.56863,247.78,8.4757e+05,12.933,5.2741,1.7669,28.827,13725,13.456,5.4008,2.3985,26.366,4360.3,7.5035e+05,11.449,4.5171,-0.032743,23.62,12035,11.799,4.7355,0.72684,22.098,3809.7,-2.1385e+06,-32.631,8.691,-56.507,-5.5378,-33951,-33.286,9.1505,-53.191,-9.5442,12225,1,0,0,0,1,2,0,-2.2204e-16,-2.2204e-16,0,-2.2204e-16,-0,0,0,0,0.05461,1.0813,0.75041,2.1681,0.66596,8.0234,7.5834,2.4134,3.1633,0.53858,1.0489,-0.2336,0.75296,0.077111,0.042411,0.055012,1.0725,0.75188,2.1634,0.66711,8.1292,7.5726,2.4111,3.1594,0.53477,1.0455,-0.23399,0.75313,0.18857,0.091568,0.048828,1.2263,0.75203,2.4744,0.65003,7.5667,8.6644,2.4568,3.2564,0.60701,1.0988,-0.2275,0.75272,11.675,5.6689,0.056873,1.1582,0.75519,2.3683,0.66024,8.7864,8.304,2.4299,3.1973,0.58249,1.0778,-0.23031,0.75169,7.5092,2.1598,0.065407,0.96407,0.75357,1.9583,0.6824,8.5129,6.8601,2.3569,3.0541,0.48808,1.0051,-0.23909,0.75088,14.65,6.1751,1,0,0,0,1,2,0,-2.2204e-16,-2.2204e-16,0,-2.2204e-16,-0,0,0,0,0.041457,2.129,0.50836,2.1672,0.55408,8.0193,6.5318,2.3468,3.4268,0.9356,1.3051,-0.086282,0.51564,0.20542,0.24895,0.041823,2.116,0.5103,2.1626,0.55512,8.1251,6.5259,2.3445,3.4232,0.93103,1.3024,-0.086454,0.51587,0.52313,0.62996,0.036777,2.4319,0.50803,2.4735,0.53701,7.5624,7.4543,2.3983,3.52,1.0694,1.3623,-0.08383,0.51491,29.164,33.548,0.043345,2.3036,0.51291,2.3676,0.54999,8.7822,7.1548,2.3707,3.4595,1.0376,1.3423,-0.085153,0.51473,23.822,25.198,0.050334,1.9016,0.51375,1.9577,0.57434,8.5169,5.92,2.2895,3.3144,0.85685,1.2604,-0.088957,0.51536,47.782,51.682
256,256,0,0,0,0,0,0,0,0,0,0,362.04,8058.6,0.12296,0.036903,0.031373,0.25882,131.24,0.12866,0.037508,0.039216,0.23137,317.61,20872,0.31848,0.094054,0.086275,0.66667,339.64,0.33298,0.095732,0.10196,0.59216,246.97,8.6458e+05,13.192,5.0759,2.0917,31.341,14271,13.991,5.1523,2.6342,27.74,4400.8,7.6601e+05,11.688,4.3252,0.32031,25.526,12557,12.31,4.3957,0.72684,22.794,3861,-2.1685e+06,-33.089,8.3,-60.23,-7.7133,-34977,-34.291,8.4383,-54.627,-10.003,12325,1,0,0,0,1,2,0,-2.2204e-16,-2.2204e-16,0,-2.2204e-16,-0,0,0,0,0.066796,0.9926,0.72107,1.7792,0.68169,7.4862,6.1247,2.2945,3.0002,0.50865,1.019,-0.22001,0.72373,0.031086,0.07347,0.066858,0.98664,0.71956,1.7589,0.6819,7.4227,6.0496,2.2926,2.9983,0.50454,1.016,-0.21988,0.7234,0.082645,0.21141,0.058119,1.1261,0.71909,2.0032,0.66496,7.1323,6.8915,2.3421,3.1013,0.57048,1.0678,-0.21278,0.72268,2.2522,11.334,0.067656,1.0778,0.72864,1.986,0.6742,8.2209,6.8658,2.3195,3.0466,0.55651,1.053,-0.21683,0.72351,5.9522,11.667,0.078452,0.91437,0.72583,1.6689,0.69368,9.2674,5.7558,2.2558,2.9223,0.47528,0.98759,-0.22408,0.7223,13.435,19.14,1,0,0,0,1,2,0,-2.2204e-16,-2.2204e-16,0,-2.2204e-16,-0,0,0,0,0.052078,1.8994,0.46632,1.7805,0.57264,7.4869,5.2185,2.2238,3.2422,0.84865,1.2605,-0.076678,0.47733,0.36857,0.32689,0.05212,1.8863,0.46387,1.7602,0.57304,7.4233,5.1505,2.2206,3.2403,0.8412,1.2576,-0.076403,0.47641,0.93698,0.79868,0.044692,2.1692,0.45897,2.0046,0.55289,7.1328,5.8497,2.2757,3.3448,0.95838,1.3158,-0.072722,0.47236,47.594,45.365,0.052542,2.0818,0.47585,1.9873,0.56377,8.2215,5.8617,2.256,3.2889,0.9417,1.3013,-0.075286,0.47638,38.333,25.64,0.061541,1.7521,0.47445,1.67,0.58631,9.2667,4.9156,2.1822,3.1632,0.79452,1.2284,-0.077789,0.47527,84.484,58.206
256,256,0,0,0,0,0,0,0,0,0,0,362.04,8473.9,0.1293,0.029673,0.031373,0.22353,136.59,0.13391,0.030921,0.047059,0.22353,315.15,21929,0.33461,0.075586,0.086275,0.57647,353.3,0.34637,0.078734,0.12941,0.57647,240.69,9.2108e+05,14.055,4.1469,2.0917,26.825,14997,14.703,4.3006,3.3665,26.825,4737.8,8.1984e+05,12.51,3.3533,0.32031,22.237,13245,12.985,3.509,2.0171,22.237,4178.2,-2.2708e+06,-34.65,6.4125,-53.67,-7.7133,-36309,-35.597,6.6809,-53.67,-14.438,12927,1,0,0,0,1,2,0,-2.2204e-16,-2.2204e-16,0,-2.2204e-16,-0,0,0,0,0.070018,0.93497,0.71866,1.6703,0.68285,9.1503,5.7113,2.2771,2.9639,0.4668,0.9882,-0.21776,0.7183,0.063347,0.095479,0.074616,0.89632,0.71759,1.5954,0.69025,9.1013,5.4511,2.2522,2.9169,0.45348,0.97405,-0.21978,0.71696,0.14831,0.2274,0.063529,1.0346,0.72228,1.8727,0.66825,8.7437,6.416,2.3271,3.0536,0.50922,1.0258,-0.21459,0.72159,8.4098,13.054,0.080785,0.89938,0.71882,1.6083,0.69419,9.9216,5.4972,2.2349,2.8918,0.46467,0.97985,-0.21873,0.71357,4.6862,8.5202,0.092824,0.75184,0.71215,1.3129,0.71873,7.628,4.4717,2.1422,2.7206,0.39902,0.91295,-0.22665,0.70842,10.267,17.106,1,0,0,0,1,2,0,-2.2204e-16,-2.2204e-16,0,-2.2204e-16,-0,0,0,0,0.054635,1.8215,0.45123,1.6721,0.57372,9.1486,4.8167,2.193,3.2087,0.8003,1.2392,-0.069905,0.45589,0.25415,0.30501,0.058291,1.7394,0.45124,1.5971,0.58176,9.0996,4.5996,2.1693,3.1599,0.7711,1.2216,-0.07075,0.45534,0.63829,0.78196,0.049384,2.029,0.45462,1.8747,0.55695,8.7418,5.4115,2.246,3.3011,0.88092,1.2818,-0.069124,0.45931,34.238,43.998,0.063377,1.7469,0.45329,1.6108,0.58792,9.9205,4.6434,2.1555,3.1316,0.79822,1.2271,-0.070504,0.45282,30.911,30.361,0.073257,1.4366,0.44946,1.315,0.61463,7.6295,3.7822,2.0625,2.9544,0.66236,1.1468,-0.073715,0.45041,56.853,60.491
256,256,0,0,0,0,0,0,0,0,0,0,362.04,8381.2,0.12789,0.03253,0.031373,0.25098,134.33,0.1317,0.028607,0.054902,0.20392,315.97,21693,0.331,0.082893,0.086275,0.64314,347.53,0.34071,0.072821,0.1451,0.52549,242.79,9.0805e+05,13.856,4.5264,2.0917,30.269,14676,14.388,4.0083,4.043,24.246,4622.1,8.0724e+05,12.318,3.706,0.32031,24.716,13039,12.783,3.1997,2.6802,20.264,4071,-2.2476e+06,-34.296,7.0813,-58.381,-7.7133,-35884,-35.181,6.1169,-49.832,-16.49,12728,1,0,0,0,1,2,0,-2.2204e-16,-2.2204e-16,0,-2.2204e-16,-0,0,0,0,0.079347,0.81435,0.72859,1.4998,0.70763,8.1802,5.1866,2.2277,2.8474,0.42627,0.94437,-0.23591,0.73015,0.046897,0.066372,0.076627,0.82754,0.72779,1.5194,0.7041,8.0422,5.2527,2.2365,2.8637,0.42931,0.94871,-0.23438,0.72975,0.1274,0.17977,0.066978,0.93112,0.73106,1.7303,0.6863,7.6417,5.9932,2.294,2.9716,0.47152,0.99162,-0.22897,0.73234,6.8606,8.3687,0.081353,0.83994,0.73255,1.5706,0.70144,8.8489,5.441,2.2336,2.8638,0.43346,0.95363,-0.23231,0.72728,5.1396,9.3147,0.10307,0.70353,0.72654,1.2865,0.73015,8.5896,4.4418,2.1324,2.6804,0.38203,0.89359,-0.24179,0.72221,10.788,16.56,1,0,0,0,1,2,0,-2.2204e-16,-2.2204e-16,0,-2.2204e-16,-0,0,0,0,0.061827,1.5551,0.48243,1.5003,0.60202,8.1735,4.454,2.157,3.0919,0.7069,1.1803,-0.085157,0.49044,0.15085,0.20195,0.059726,1.5777,0.48168,1.5195,0.59817,8.0353,4.51,2.1649,3.1077,0.71076,1.1842,-0.084653,0.49022,0.37178,0.5084,0.051834,1.7948,0.48225,1.7304,0.57764,7.6345,5.1381,2.2249,3.2196,0.7942,1.2352,-0.081823,0.49019,19.671,30.861,0.063924,1.6072,0.48914,1.5718,0.59771,8.8418,4.6851,2.1643,3.1062,0.73041,1.1931,-0.083744,0.48769,14.882,21.123,0.081315,1.3207,0.48769,1.2877,0.63065,8.596,3.8352,2.0678,2.9158,0.62365,1.1193,-0.088746,0.48715,30.807,35.827
256,256,0,0,0,0,0,0,0,0,0,0,362.04,7289.5,0.11123,0.069799,0.011765,0.39216,114.38,0.11214,0.072654,0.019608,0.39216,321.42,18910,0.28854,0.17794,0.035294,1,296.63,0.29081,0.18518,0.058824,1,256.68,7.7153e+05,11.773,9.1642,0.76633,47.406,12132,11.894,9.5222,1.2918,47.406,3949.3,6.4273e+05,9.8073,7.8798,-0.15894,36.717,10057,9.8599,8.1394,-0.032743,36.462,3228.9,-1.9038e+06,-29.05,15.986,-82.823,-2.5472,-29740,-29.156,16.519,-82.823,-4.5246,10953,1,0,0,0,1,2,0,-2.2204e-16,-2.2204e-16,0,-2.2204e-16,-0,0,0,0,0.1065,0.74433,0.83539,2.2609,0.75953,5.1408,8.2993,2.2251,2.7444,0.46952,0.92722,-0.34686,0.82702,0.038778,0.077393,0.10348,0.7425,0.83582,2.2612,0.75847,5.185,8.3024,2.2364,2.756,0.46614,0.92628,-0.34738,0.82834,0.094998,0.19502,0.13836,0.81248,0.83095,2.4032,0.76065,4.858,8.7996,2.1391,2.6739,0.52801,0.95612,-0.33565,0.8124,3.5328,10.552,0.10928,0.8815,0.84001,2.7547,0.73847,5.4283,10.138,2.2638,2.8463,0.5427,0.99122,-0.33334,0.8245,4.6053,14.11,0.067601,0.78857,0.84832,2.5996,0.73347,11.697,9.6093,2.4242,2.999,0.45751,0.94669,-0.34653,0.84589,9.6972,20.399,1,0,0,0,1,2,0,-2.2204e-16,-2.2204e-16,0,-2.2204e-16,-0,0,0,0,0.081768,1.5368,0.66021,2.2637,0.65868,5.14,7.5086,2.2282,3.0211,0.86659,1.1959,-0.18009,0.67097,0.57004,0.40994,0.079196,1.5322,0.6613,2.2641,0.65702,5.1843,7.5151,2.2378,3.0344,0.85841,1.1946,-0.18038,0.67249,1.4675,1.0338,0.10995,1.6884,0.6487,2.4059,0.66379,4.8575,7.9234,2.1564,2.9366,0.99458,1.2314,-0.17208,0.65186,90.708,61.582,0.084807,1.8499,0.66421,2.7571,0.63453,5.4273,9.1678,2.2776,3.1227,1.0243,1.2739,-0.17134,0.66571,68.843,59.569,0.049365,1.6445,0.68372,2.6019,0.62253,11.698,8.7546,2.4088,3.3006,0.83758,1.2188,-0.18018,0.69278,106.62,94.897
256,256,0,0,0,0,0,0,0,0,0,0,362.04,6409.3,0.097798,0.061637,0.019608,0.39216,109.07,0.10694,0.066175,0.019608,0.3451,325.98,16668,0.25433,0.15709,0.05098,1,283.06,0.27751,0.1686,0.058824,0.88627,268.31,6.536e+05,9.9732,8.0775,1.2428,47.406,11353,11.131,8.7368,1.2918,41.951,3330.1,5.4416e+05,8.3032,7.1098,-0.15894,36.717,9522.6,9.3359,7.4826,-0.032743,33.093,2737.7,-1.7106e+06,-26.101,14.453,-82.823,-3.5867,-28853,-28.287,15.069,-75.479,-4.5246,10017,1,0,0,0,1,2,0,-2.2204e-16,-2.2204e-16,0,-2.2204e-16,-0,0,0,0,0.15049,0.63939,0.81509,1.725,0.79373,4.4153,6.2764,2.0186,2.4595,0.43813,0.85954,-0.3484,0.80373,0.042204,0.14311,0.14977,0.65262,0.81561,1.7655,0.79176,4.4351,6.426,2.0261,2.4729,0.44644,0.86651,-0.34723,0.80403,0.08835,0.35138,0.2022,0.69218,0.8104,1.8204,0.79917,4.1267,6.6093,1.9011,2.3483,0.4916,0.87782,-0.33816,0.78463,5.9759,17.169,0.14093,0.78381,0.82394,2.2214,0.76842,4.7826,8.1199,2.1111,2.6272,0.51912,0.93607,-0.33555,0.80843,5.1401,13.502,0.088736,0.72723,0.835,2.1994,0.76026,12.448,8.0878,2.2899,2.8091,0.45773,0.91068,-0.35106,0.83537,10.521,28.605,1,0,0,0,1,2,0,-2.2204e-16,-2.2204e-16,0,-2.2204e-16,-0,0,0,0,0.12015,1.2445,0.63932,1.7226,0.70604,4.413,5.6563,2.0307,2.7028,0.76715,1.104,-0.18426,0.64994,0.5756,0.46564,0.11961,1.2728,0.6396,1.7628,0.70416,4.4327,5.7902,2.0386,2.7162,0.78496,1.1121,-0.18375,0.65041,1.4751,1.1832,0.16735,1.3619,0.62603,1.8173,0.71621,4.1246,5.9217,1.9267,2.5754,0.8842,1.1282,-0.17662,0.6269,73.891,66.908,0.11249,1.5572,0.64951,2.2181,0.67555,4.7803,7.3286,2.1281,2.8775,0.93072,1.1968,-0.17619,0.65323,68.036,59.418,0.066802,1.4415,0.67253,2.1975,0.65906,12.451,7.3622,2.2849,3.0861,0.79782,1.1655,-0.18776,0.68745,146.26,104.86
256,256,0,0,0,0,0,0,0,0,0,0,362.04,7021.2,0.10714,0.06263,0.011765,0.39216,108.7,0.10657,0.062332,0.019608,0.32549,322.89,18227,0.27811,0.15969,0.031373,1,282.21,0.27668,0.15916,0.058824,0.83922,260.44,7.346e+05,11.209,8.2446,0.74654,47.406,11342,11.119,8.2241,1.2918,39.647,3739,6.1792e+05,9.4287,7.2049,-0.15894,36.717,9528.6,9.3418,7.2044,-0.032743,31.697,3097.3,-1.8584e+06,-28.356,14.596,-82.823,-2.1687,-28826,-28.261,14.502,-72.402,-4.5246,10728,1,0,0,0,1,2,0,-2.2204e-16,-2.2204e-16,0,-2.2204e-16,-0,0,0,0,0.10893,0.61419,0.83364,1.8575,0.77435,4.9725,6.7686,2.1648,2.6265,0.38537,0.86252,-0.3535,0.82273,0.051813,0.17352,0.10433,0.60837,0.83412,1.845,0.77388,5.0674,6.7256,2.1822,2.6419,0.37971,0.85867,-0.35513,0.82526,0.12564,0.43466,0.13912,0.66635,0.83056,1.9793,0.77544,4.6567,7.1978,2.0828,2.5624,0.43095,0.89138,-0.34346,0.80931,6.3845,23.68,0.10968,0.74589,0.8387,2.3248,0.75427,5.254,8.5015,2.2123,2.7405,0.461,0.93317,-0.34063,0.82215,3.8863,11.504,0.074764,0.66939,0.84676,2.1939,0.75117,11.835,8.0662,2.3558,2.8705,0.39244,0.88873,-0.35492,0.84305,9.7578,28.88,1,0,0,0,1,2,0,-2.2204e-16,-2.2204e-16,0,-2.2204e-16,-0,0,0,0,0.083714,1.2228,0.66836,1.8627,0.67801,4.9746,6.1503,2.1647,2.8923,0.67721,1.1104,-0.18691,0.67083,0.48675,0.36447,0.079598,1.2066,0.67056,1.8499,0.67664,5.0696,6.1174,2.18,2.9095,0.6614,1.104,-0.18848,0.67454,1.2356,0.92979,0.11008,1.3462,0.65728,1.9855,0.68188,4.6589,6.5087,2.097,2.8181,0.78147,1.1496,-0.17843,0.6519,69.225,46.881,0.084664,1.5241,0.67005,2.3307,0.65421,5.2563,7.713,2.2255,3.0097,0.84028,1.1999,-0.17768,0.66683,62.426,54.429,0.054883,1.3606,0.68819,2.1985,0.64349,11.832,7.3654,2.3417,3.1634,0.68907,1.1437,-0.18672,0.69246,100.16,108.99
